WA,WA_Name,plan_code,Issue Date,cntrct_code,app_recvd_date,annual_premium,issue_state,policy_nbr,paid_to_date,first_name,last_name,insured_address,insured_city,zip,draft_date,coverage_amount,Mode,tobacco,insured_ssn_last4,agent_first_name,agent_last_name,agent_email,insured_email,insured_phone_no,Contract Reason,Contract Date,Term Date,last_premium_applied,billing_method,gender
3IIPQWEX,SARAH MILLER,WL10R TX,20230315,R,20230210,502.78,GA,GTL9173537B,20231107,John,Taylor,7946 MAPLE ST,Columbus,44447,20231110,8000,Semi-Annual,Y,9119,Sarah,Miller,sarah.miller2@insurancecorp.com,JOHNTAYLOR21@email.com,8007751406,NSF,20230315,20230412,20231013,MAIL,F
7QEUX8D0,VICTORIA TAYLOR,WL12G PA,20210627,T,20210619,735.83,MI,GTL0128403P,20211104,Andrew,Miller,8443 MAIN ST,Warren,72739,,12000,Annual,N,0678,Victoria,Taylor,victoria.taylor3@insurancecorp.com,ANDREWMILLER86@email.com,8001505883,Credit Card Declined,20210627,20210629,20211023,CHECK,M
4BF1KPBX,NICOLE MARTIN,WL10R TX,20231005,A,20230911,4546.3,FL,GTL9506920F,20240729,John,Smith,4040 PINE ST,Miami,14769,20240718,5000,Quarterly,N,8858,Nicole,Martin,nicole.martin4@insurancecorp.com,JOHNSMITH23@email.com,8000255730,Cancelled,20231005,20231008,20240714,DIR,M
QSWWPJ5O,CHRIS HERNANDEZ,SP500 FL,20220723,R,20220508,2709.99,IL,GTL5005578K,20230123,William,Harris,4566 MAPLE ST,Rockford,27808,,25000,Annual,N,1996,Chris,Hernandez,chris.hernandez9@insurancecorp.com,WILLIAMHARRIS85@email.com,8005160109,REI,20220723,,20221226,DIR,F
EEYCAXIR,RYAN HARRIS,PUL99 WA,20230623,C,20230503,1398.55,MI,GTL1631132Z,20231221,Kevin,Williams,5829 MAPLE ST,Detroit,82192,20231223,25000,Quarterly,Y,8900,Ryan,Harris,ryan.harris5@insurancecorp.com,KEVINWILLIAMS90@email.com,8008229995,Check Returned,20230623,20240417,20231023,DIR,M
VNQFFDOW,AMANDA RODRIGUEZ,WL10R TX,20250325,A,20250205,2546.36,NJ,GTL8600475O,20250903,Grace,Smith,7931 PINE ST,Jersey City,24553,,100000,Quarterly,Y,4876,Amanda,Rodriguez,amanda.rodriguez8@insurancecorp.com,GRACESMITH25@email.com,8000394364,Cancelled,20250325,20251126,20250802,MAIL,M
AXHMW79Q,KEVIN SMITH,WL10R TX,20240919,A,20240815,1834.23,NY,GTL7397694R,20250326,Ashley,Walker,4680 MAIN ST,Rochester,51755,,5000,Annual,N,0745,Kevin,Smith,kevin.smith4@insurancecorp.com,ASHLEYWALKER34@email.com,8000464501,N/A,20240919,,20250321,MAIL,F
SUZT1O25,SARAH THOMAS,TRM20 NY,20250801,C,20250628,3550.03,OH,GTL3594745N,20260502,Nicole,Thompson,8504 PINE ST,Columbus,66909,,100000,Monthly,Y,8309,Sarah,Thomas,sarah.thomas2@insurancecorp.com,NICOLETHOMPSON17@email.com,8000985576,Cancelled,20250801,20250807,20260417,DIR,F
7DRBH6ZB,MATTHEW MARTIN,WL10R TX,20230507,R,20230320,4516.91,CA,GTL6866789K,20240201,Megan,White,8195 MAIN ST,San Diego,41263,,25000,Quarterly,Y,4056,Matthew,Martin,matthew.martin2@insurancecorp.com,MEGANWHITE46@email.com,8006253300,Cancelled,20230507,20230507,20240105,PAC,M
XFRWCSLL,JESSICA JACKSON,TRM20 NY,20260127,A,20260118,2827.98,MA,GTL1039728A,20261029,Michael,Clark,2248 MAPLE ST,Boston,92717,,100000,Monthly,Y,5050,Jessica,Jackson,jessica.jackson5@insurancecorp.com,MICHAELCLARK62@email.com,8002068455,,20260127,,20260903,PAC,F
3BNRTWWQ,MEGAN GARCIA,TRM20 NY,20240109,T,20231205,2077.46,IL,GTL3192909B,20240222,Daniel,Williams,2319 MAPLE ST,Peoria,43846,,100000,Monthly,Y,9094,Megan,Garcia,megan.garcia5@insurancecorp.com,DANIELWILLIAMS99@email.com,8008048732,NSF,20240109,20250101,20240104,MAIL,M
JX6JCBSL,ANDREW MILLER,PUL99 WA,20250626,C,20250421,4724.82,IL,GTL6752193K,20260626,Robert,Garcia,192 OAK ST,Peoria,19755,20260615,25000,Monthly,N,5804,Andrew,Miller,andrew.miller5@insurancecorp.com,ROBERTGARCIA99@email.com,8008031142,RERAT,20250626,,20260509,MAIL,F
8HPYU2IV,MEGAN MOORE,SP500 FL,20240305,C,20231208,3920.14,WA,GTL1991855L,20241229,Andrew,Jackson,986 MAIN ST,Seattle,65795,,25000,Quarterly,Y,0038,Megan,Moore,megan.moore4@insurancecorp.com,ANDREWJACKSON61@email.com,8003445802,Check Returned,20240305,20240320,20241113,MAIL,F
M30VL8FN,JESSICA JONES,UL05G CA,20240614,A,20240412,3238.19,WA,GTL5525519A,20250326,George,Martinez,3337 OAK ST,Spokane,94527,20250409,12000,Quarterly,Y,9648,Jessica,Jones,jessica.jones9@insurancecorp.com,GEORGEMARTINEZ67@email.com,8000629354,Credit Card Declined,20240614,20241002,20250126,PAC,M
B3PVWFWC,EMILY ALLEN,WL10R TX,20240501,R,20240311,1198.79,NC,GTL0374211U,20240707,Amanda,Lewis,5974 PINE ST,Raleigh,14266,,10000,Monthly,Y,4842,Emily,Allen,emily.allen2@insurancecorp.com,AMANDALEWIS57@email.com,8001168741,,20240501,,20240620,DIR,F
Z9VWV3EI,GRACE ANDERSON,UL05G CA,20220212,R,20211126,2386.94,OH,GTL5870643B,20221201,George,Clark,9061 ELM ST,Cincinnati,12173,,12000,Semi-Annual,N,2013,Grace,Anderson,grace.anderson7@insurancecorp.com,GEORGECLARK70@email.com,8008594052,Credit Card Declined,20220212,20230210,20221006,MAIL,M
NK71I86N,MATTHEW THOMPSON,TRM20 NY,20260108,C,20251011,2643.18,CA,GTL0705921H,20261025,Lauren,White,5652 MAPLE ST,San Francisco,36092,,8000,Monthly,Y,5684,Matthew,Thompson,matthew.thompson2@insurancecorp.com,LAURENWHITE96@email.com,8001189721,CONV,20260108,,20261021,MAIL,F
PXMFOOS1,JOHN BROWN,UL05G CA,20251021,C,20250730,1245.56,PA,GTL7739698Y,20260712,William,Martinez,143 PINE ST,Harrisburg,97074,20260701,5000,Quarterly,Y,9863,John,Brown,john.brown2@insurancecorp.com,WILLIAMMARTINEZ33@email.com,8001029716,Account Closed,20251021,20251027,20260628,MAIL,F
I9VVH3CR,ROBERT HARRIS,WL10R TX,20250309,C,20241218,1068.48,WA,GTL3087267N,20260107,William,Brown,6479 PINE ST,Spokane,60834,,10000,Monthly,N,2028,Robert,Harris,robert.harris6@insurancecorp.com,WILLIAMBROWN29@email.com,8002425159,Account Closed,20250309,20250324,20251206,PAC,M
RGJF17WK,DAVID LEE,WL12G PA,20250522,C,20250424,3362.76,MA,GTL0483798J,20260222,Brian,Thompson,8636 ELM ST,Springfield,66046,,5000,Semi-Annual,N,5341,David,Lee,david.lee6@insurancecorp.com,BRIANTHOMPSON54@email.com,8002728035,Cancelled,20250522,20250525,20260108,PAC,M
YNZ0XCHC,MEGAN LOPEZ,SP500 FL,20260107,C,20251025,3497.78,WA,GTL6732391M,20260525,Henry,White,8639 ELM ST,Seattle,45003,,25000,Quarterly,N,6952,Megan,Lopez,megan.lopez4@insurancecorp.com,HENRYWHITE41@email.com,8007413716,LP,20260107,,20260407,CHECK,M
JS9Q0AWX,ANDREW WHITE,WL12G PA,20260216,R,20251118,3283.3,CA,GTL0108785N,20270205,Victoria,Lewis,2425 MAIN ST,San Diego,52346,,5000,Quarterly,N,4656,Andrew,White,andrew.white2@insurancecorp.com,VICTORIALEWIS84@email.com,8005773403,LP,20260216,,20261225,DIR,M
5HJZU5P1,EMILY YOUNG,UL05G CA,20240805,A,20240602,4715.16,NC,GTL1134272N,20240910,John,Johnson,552 OAK ST,Durham,47286,,100000,Monthly,N,2523,Emily,Young,emily.young7@insurancecorp.com,JOHNJOHNSON87@email.com,8001922385,Cancelled,20240805,20240805,20240715,PAC,M
PCJRSMFJ,SARAH HARRIS,WL12S PA,20251215,T,20250929,4721.91,FL,GTL8216524F,20260705,Jane,Williams,3884 OAK ST,Jacksonville,63963,20260701,25000,Annual,N,9457,Sarah,Harris,sarah.harris3@insurancecorp.com,JANEWILLIAMS72@email.com,8004497600,N/A,20251215,,20260616,CHECK,M
AI8GB41J,HENRY SCOTT,WL10R TX,20251128,T,20250919,3554.52,CA,GTL2882552H,20261119,George,Lewis,5702 MAIN ST,Los Angeles,78875,,50000,Semi-Annual,Y,9505,Henry,Scott,henry.scott9@insurancecorp.com,GEORGELEWIS20@email.com,8008097864,NSF,20251128,20251129,20261014,DIR,F
GDMAFKTG,CHRIS BROWN,SP500 FL,20210702,C,20210506,1648.84,MA,GTL3375313F,20210921,Sophia,Clark,4410 MAPLE ST,Boston,40447,,8000,Monthly,N,2975,Chris,Brown,chris.brown8@insurancecorp.com,SOPHIACLARK14@email.com,8001669422,CONV,20210702,,20210813,MAIL,M
E64NOW15,MELISSA HARRIS,WL10R TX,20210816,C,20210804,3681.97,CO,GTL2786452E,20211004,Jane,Scott,5052 PINE ST,Denver,11654,,25000,Semi-Annual,N,5605,Melissa,Harris,melissa.harris3@insurancecorp.com,JANESCOTT21@email.com,8005300677,REI,20210816,,20210815,PAC,M
02YE4506,HENRY ALLEN,SP500 FL,20240801,R,20240601,1250.91,GA,GTL7793393K,20250511,Grace,Anderson,6376 OAK ST,Columbus,03470,,25000,Annual,Y,7640,Henry,Allen,henry.allen8@insurancecorp.com,GRACEANDERSON29@email.com,8005426267,Cancelled,20240801,20240822,20250313,PAC,M
MRBGNBPI,BRIAN HERNANDEZ,WL10R TX,20250615,R,20250317,4122.27,CA,GTL0501304B,20260328,Andrew,Hernandez,2358 MAIN ST,San Francisco,05865,,5000,Monthly,N,1274,Brian,Hernandez,brian.hernandez5@insurancecorp.com,ANDREWHERNANDEZ16@email.com,8000103958,LP,20250615,,20260327,DIR,F
FN6GG40Q,DANIEL LEE,TRM20 NY,20241205,C,20241015,3857.02,FL,GTL7249936I,20251010,Grace,Wilson,6957 MAIN ST,Orlando,99022,,12000,Semi-Annual,Y,2404,Daniel,Lee,daniel.lee5@insurancecorp.com,GRACEWILSON42@email.com,8004005713,REI,20241205,,20250923,MAIL,F
M308TZO9,BRIAN ALLEN,WL12G PA,20230709,R,20230609,2762.07,CO,GTL8240701G,20231109,Chris,Walker,9223 MAPLE ST,Aurora,71166,,8000,Quarterly,Y,9569,Brian,Allen,brian.allen9@insurancecorp.com,CHRISWALKER60@email.com,8008753194,REI,20230709,,20231103,PAC,M
UD6XPMM8,GEORGE MOORE,UL05G CA,20240107,C,20231231,4155.99,MA,GTL2842968C,20240120,Robert,Brown,6153 OAK ST,Worcester,71936,,12000,Annual,N,2627,George,Moore,george.moore9@insurancecorp.com,ROBERTBROWN49@email.com,8001599673,RERAT,20240107,,20240105,PAC,M
55Y0K57F,JOHN THOMAS,PUL99 WA,20230312,R,20221219,3799.67,IL,GTL1115771S,20230425,Jane,Thomas,5373 MAPLE ST,Aurora,44533,,12000,Annual,N,7002,John,Thomas,john.thomas3@insurancecorp.com,JANETHOMAS87@email.com,8009702344,Credit Card Declined,20230312,20230522,20230416,CHECK,F
70F0HP8I,BRIAN WILSON,LIF20 AZ,20231111,R,20231107,4057.58,CA,GTL3997251V,20240605,Ryan,Scott,3417 ELM ST,San Diego,75303,,25000,Annual,Y,3721,Brian,Wilson,brian.wilson3@insurancecorp.com,RYANSCOTT76@email.com,8004944314,Check Returned,20231111,20240406,20240507,MAIL,F
GZ8LYTWQ,DANIEL THOMPSON,LIF20 AZ,20241129,A,20240915,2491.08,TX,GTL8743957Z,20250809,Melissa,Jones,5697 ELM ST,Houston,19298,,5000,Annual,N,3151,Daniel,Thompson,daniel.thompson6@insurancecorp.com,MELISSAJONES72@email.com,8006438943,Check Returned,20241129,20241210,20250801,PAC,M
KELA1JG5,WILLIAM RODRIGUEZ,WL12G PA,20250729,R,20250716,1592.28,GA,GTL2041411C,20251207,Chloe,Smith,9309 ELM ST,Savannah,20231,,100000,Quarterly,N,9576,William,Rodriguez,william.rodriguez8@insurancecorp.com,CHLOESMITH60@email.com,8002251122,Check Returned,20250729,20250729,20251102,PAC,F
EM61OK8B,JOHN ANDERSON,WL10R TX,20250328,R,20250118,2374.31,NC,GTL8116297M,20250731,Sarah,Scott,8785 MAIN ST,Greensboro,22587,,5000,Semi-Annual,Y,2244,John,Anderson,john.anderson6@insurancecorp.com,SARAHSCOTT62@email.com,8008857821,NSF,20250328,20250408,20250605,PAC,F
DQGNCF3W,WILLIAM LEE,PUL99 WA,20240204,R,20231111,2780.78,IL,GTL7395886D,20241105,Chloe,Hernandez,2598 ELM ST,Rockford,21443,,100000,Monthly,N,3507,William,Lee,william.lee2@insurancecorp.com,CHLOEHERNANDEZ55@email.com,8000756064,Check Returned,20240204,20240204,20240921,CHECK,F
6WSKK3YQ,CHLOE BROWN,WL12G PA,20250807,R,20250801,2566.32,OH,GTL7791734G,20260402,Sophia,Harris,661 MAPLE ST,Cincinnati,04957,,10000,Annual,Y,1421,Chloe,Brown,chloe.brown6@insurancecorp.com,SOPHIAHARRIS88@email.com,8009093277,Cancelled,20250807,20250807,20260216,MAIL,M
B0OH3S7S,JOHN MOORE,PUL99 WA,20211129,R,20210914,1007.5,PA,GTL6968697D,20220124,Jessica,Smith,3171 PINE ST,Harrisburg,65964,,12000,Annual,Y,6639,John,Moore,john.moore1@insurancecorp.com,JESSICASMITH60@email.com,8008666151,Cancelled,20211129,20220328,20220123,MAIL,F
FPUSJ2KD,BRIAN MARTINEZ,WL10R TX,20250711,R,20250416,1820.54,NY,GTL3431614A,20260209,William,Lee,5307 MAIN ST,Albany,52103,20260206,5000,Monthly,N,0793,Brian,Martinez,brian.martinez3@insurancecorp.com,WILLIAMLEE22@email.com,8000626547,Cancelled,20250711,20250711,20260119,MAIL,M
MZ1XYN8D,SOPHIA RODRIGUEZ,PUL99 WA,20240807,C,20240527,4308.11,IL,GTL8598202Z,20250704,Nicole,Rodriguez,5252 MAPLE ST,Rockford,76326,20250701,5000,Monthly,N,1751,Sophia,Rodriguez,sophia.rodriguez6@insurancecorp.com,NICOLERODRIGUEZ93@email.com,8008902630,Account Closed,20240807,20240807,20250615,PAC,F
MRSUI2GB,VICTORIA JOHNSON,TRM20 NY,20220624,R,20220411,1369.06,AZ,GTL7077066A,20221226,Henry,Allen,8576 PINE ST,Mesa,21242,,25000,Annual,N,9890,Victoria,Johnson,victoria.johnson5@insurancecorp.com,HENRYALLEN28@email.com,8009870152,Check Returned,20220624,20220706,20221120,MAIL,F
1U6N8B9Z,MATTHEW WILLIAMS,PUL99 WA,20201210,A,20201025,3029.13,CO,GTL8631474Z,20210819,Henry,Martinez,5774 MAPLE ST,Aurora,36525,20210817,5000,Semi-Annual,N,8937,Matthew,Williams,matthew.williams8@insurancecorp.com,HENRYMARTINEZ22@email.com,8006302086,Credit Card Declined,20201210,20210412,20210814,PAC,F
DDRTK2EL,GRACE TAYLOR,WL10R TX,20201221,A,20201116,4743.09,OH,GTL1978274H,20211201,Emily,Martin,3936 MAPLE ST,Cincinnati,30789,,50000,Monthly,N,3516,Grace,Taylor,grace.taylor2@insurancecorp.com,EMILYMARTIN35@email.com,8002007331,N/A,20201221,,20211105,CHECK,F
0VMT3FKA,ELIZABETH WHITE,SP500 FL,20250207,A,20250110,4388.25,WA,GTL1525850I,20250802,Matthew,Scott,1389 MAIN ST,Seattle,63910,20250728,50000,Annual,N,1121,Elizabeth,White,elizabeth.white4@insurancecorp.com,MATTHEWSCOTT76@email.com,8008132195,Cancelled,20250207,20250322,20250712,PAC,F
3H9KMM50,CHRIS JONES,WL10R TX,20230521,R,20230301,4318.82,GA,GTL5288384K,20230824,Victoria,Hernandez,1547 ELM ST,Augusta,97271,20230827,50000,Annual,N,6714,Chris,Jones,chris.jones9@insurancecorp.com,VICTORIAHERNANDEZ74@email.com,8006041359,Credit Card Declined,20230521,20231112,20230722,CHECK,F
COPCLG61,MEGAN DAVIS,TRM20 NY,20251120,A,20251111,1440.07,CO,GTL0548360P,20260816,Melissa,Jackson,7546 MAPLE ST,Colorado Springs,78043,20260824,25000,Quarterly,N,9067,Megan,Davis,megan.davis8@insurancecorp.com,MELISSAJACKSON45@email.com,8001635079,Cancelled,20251120,20251120,20260730,DIR,M
A5WPELOC,MATTHEW MOORE,WL10R TX,20211121,A,20210928,3071.09,NC,GTL3145888U,20220415,Ryan,Walker,5187 OAK ST,Raleigh,28730,20220409,8000,Semi-Annual,N,7826,Matthew,Moore,matthew.moore7@insurancecorp.com,RYANWALKER67@email.com,8008175814,Check Returned,20211121,20220705,20220330,PAC,F
PSU0A3FV,DANIEL MARTIN,PUL99 WA,20240311,T,20231225,4754.6,PA,GTL9173171X,20241123,Henry,Moore,611 ELM ST,Harrisburg,08247,,25000,Annual,Y,2913,Daniel,Martin,daniel.martin1@insurancecorp.com,HENRYMOORE17@email.com,8000754058,Cancelled,20240311,20240521,20241028,PAC,M
ILF082UB,SOPHIA MARTIN,WL10R TX,20240726,R,20240709,2169.31,NC,GTL5677020W,20250722,John,Johnson,1941 MAIN ST,Durham,96143,,25000,Semi-Annual,N,5378,Sophia,Martin,sophia.martin8@insurancecorp.com,JOHNJOHNSON41@email.com,8009226562,N/A,20240726,,20250617,PAC,M
Q9R3ESKL,MATTHEW JONES,PUL99 WA,20250926,T,20250719,4414.6,NJ,GTL0221103T,20260317,Sarah,Clark,9451 OAK ST,Jersey City,72161,,50000,Semi-Annual,N,1726,Matthew,Jones,matthew.jones9@insurancecorp.com,SARAHCLARK86@email.com,8004917329,Check Returned,20250926,20250926,20260302,PAC,F
CDKIH3TE,MATTHEW THOMPSON,UL05G CA,20230607,R,20230604,1768.06,TX,GTL9733312Y,20240120,Jessica,Wilson,605 MAIN ST,Houston,05892,,10000,Monthly,Y,1927,Matthew,Thompson,matthew.thompson7@insurancecorp.com,JESSICAWILSON35@email.com,8009942500,Credit Card Declined,20230607,20230607,20231212,MAIL,M
EPX5R1UK,GEORGE CLARK,TRM20 NY,20240704,T,20240526,777.49,IL,GTL1255714W,20250702,Victoria,Jackson,5055 MAPLE ST,Rockford,05855,20250709,12000,Quarterly,Y,9070,George,Clark,george.clark9@insurancecorp.com,VICTORIAJACKSON64@email.com,8000349972,CONV,20240704,,20250520,CHECK,M
SB71CU1W,JANE MOORE,SP500 FL,20230810,R,20230514,4221.96,PA,GTL2406392H,20240616,Lauren,Johnson,6788 PINE ST,Philadelphia,38487,20240618,10000,Quarterly,N,5397,Jane,Moore,jane.moore4@insurancecorp.com,LAURENJOHNSON54@email.com,8006287221,Cancelled,20230810,20231007,20240506,DIR,M
12HSWCUR,MICHAEL MARTINEZ,WL12G PA,20250212,T,20241118,1949.27,NJ,GTL1554201R,20250419,John,Walker,4651 MAPLE ST,Paterson,26112,,50000,Semi-Annual,Y,8516,Michael,Martinez,michael.martinez2@insurancecorp.com,JOHNWALKER77@email.com,8001906171,Account Closed,20250212,20250803,20250329,MAIL,M
L0796TEQ,MEGAN THOMPSON,WL12S PA,20250612,T,20250321,1475.09,GA,GTL4660709R,20250909,Melissa,Brown,2899 OAK ST,Columbus,10231,,12000,Annual,Y,5087,Megan,Thompson,megan.thompson5@insurancecorp.com,MELISSABROWN37@email.com,8006855135,,20250612,,20250909,DIR,M
BGBY83DU,MATTHEW CLARK,WL12S PA,20230916,R,20230725,3642.84,GA,GTL4432649S,20240310,Andrew,Johnson,7495 OAK ST,Columbus,91365,,12000,Quarterly,Y,6503,Matthew,Clark,matthew.clark1@insurancecorp.com,ANDREWJOHNSON44@email.com,8002590102,NSF,20230916,20231128,20240117,CHECK,F
8O1ZO2WO,JAMES SCOTT,WL12G PA,20250112,C,20241028,4711.43,AZ,GTL8765439I,20251015,Elizabeth,Allen,2881 PINE ST,Tucson,58235,,8000,Annual,N,3281,James,Scott,james.scott1@insurancecorp.com,ELIZABETHALLEN93@email.com,8007792795,Check Returned,20250112,20250217,20250819,DIR,F
NHZQLJ0V,JANE HALL,UL05G CA,20220217,A,20211216,1381.64,GA,GTL6370139I,20220718,Chloe,Johnson,4574 OAK ST,Savannah,03343,,8000,Quarterly,N,6452,Jane,Hall,jane.hall7@insurancecorp.com,CHLOEJOHNSON43@email.com,8003839549,Credit Card Declined,20220217,20220409,20220602,PAC,F
Z56H8ID3,BRIAN MARTIN,SP500 FL,20230703,A,20230606,983.46,IL,GTL3964506L,20230710,William,Jones,4047 MAIN ST,Rockford,19797,,10000,Monthly,Y,2668,Brian,Martin,brian.martin3@insurancecorp.com,WILLIAMJONES92@email.com,8000462750,Cancelled,20230703,20230707,20230710,PAC,M
UVCKLMA4,RYAN WILSON,SP500 FL,20230424,A,20230421,4240.55,MA,GTL9239149B,20240326,David,Taylor,4866 OAK ST,Boston,84100,20240408,100000,Semi-Annual,N,1193,Ryan,Wilson,ryan.wilson9@insurancecorp.com,DAVIDTAYLOR81@email.com,8009374370,Cancelled,20230424,20231113,20240205,MAIL,F
AXEYHP67,GEORGE MOORE,LIF20 AZ,20211213,C,20211119,566.57,NC,GTL0262879I,20220705,Megan,Brown,6733 ELM ST,Raleigh,05276,,50000,Semi-Annual,Y,2909,George,Moore,george.moore1@insurancecorp.com,MEGANBROWN92@email.com,8006361111,N/A,20211213,,20220701,DIR,F
QZKB6L0R,RYAN ALLEN,LIF20 AZ,20251018,A,20250808,4548.4,GA,GTL6512646K,20260903,Lauren,Jackson,8637 OAK ST,Columbus,77947,,10000,Quarterly,Y,7362,Ryan,Allen,ryan.allen9@insurancecorp.com,LAURENJACKSON59@email.com,8006686436,CONV,20251018,,20260824,CHECK,F
5C591Y0M,CHLOE THOMAS,WL12G PA,20250302,C,20250207,4014.28,AZ,GTL6051288J,20250630,Jane,Scott,4031 MAIN ST,Phoenix,06801,,50000,Annual,Y,0331,Chloe,Thomas,chloe.thomas7@insurancecorp.com,JANESCOTT96@email.com,8001061711,RERAT,20250302,,20250627,MAIL,M
OMVZ4N5T,SARAH SCOTT,WL12G PA,20210117,C,20201211,4745.63,WA,GTL5793067R,20210708,Kevin,Harris,3976 MAIN ST,Seattle,36408,,8000,Semi-Annual,Y,9800,Sarah,Scott,sarah.scott2@insurancecorp.com,KEVINHARRIS81@email.com,8006072056,Check Returned,20210117,20210504,20210614,DIR,F
HBJR0XJJ,MICHAEL LOPEZ,UL05G CA,20250124,R,20250107,1438.43,OH,GTL1561600A,20251112,Sarah,Young,3255 OAK ST,Cleveland,25924,,50000,Quarterly,N,3388,Michael,Lopez,michael.lopez8@insurancecorp.com,SARAHYOUNG22@email.com,8003217810,NSF,20250124,20250124,20251031,CHECK,F
TRGAJBB9,VICTORIA WILSON,SP500 FL,20231210,T,20231107,2598.92,TX,GTL6564064H,20240517,Elizabeth,Lee,906 PINE ST,Dallas,51586,,5000,Annual,N,1717,Victoria,Wilson,victoria.wilson5@insurancecorp.com,ELIZABETHLEE92@email.com,8009870440,Cancelled,20231210,20231214,20240410,MAIL,M
61BF75MV,ROBERT DAVIS,WL10R TX,20250808,C,20250625,3737.11,MA,GTL2514819D,20260614,Brian,Williams,1054 ELM ST,Springfield,78624,,100000,Annual,Y,1589,Robert,Davis,robert.davis9@insurancecorp.com,BRIANWILLIAMS26@email.com,8001635070,,20250808,,20260502,CHECK,M
VDC819BU,ANDREW BROWN,LIF20 AZ,20250321,A,20250125,3860.8,MA,GTL7784089N,20250721,Elizabeth,Rodriguez,9812 MAIN ST,Worcester,74932,,8000,Semi-Annual,N,5760,Andrew,Brown,andrew.brown6@insurancecorp.com,ELIZABETHRODRIGUEZ16@email.com,8007814047,Check Returned,20250321,20250326,20250613,PAC,M
XCREV3JJ,JOHN HALL,WL10R TX,20231120,R,20231002,4090.86,NJ,GTL6535056V,20240305,Grace,Jones,6575 OAK ST,Newark,15901,,8000,Annual,Y,2609,John,Hall,john.hall7@insurancecorp.com,GRACEJONES35@email.com,8008304446,Account Closed,20231120,20231220,20240209,PAC,M
JM5Q6AVJ,MATTHEW BROWN,SP500 FL,20260228,A,20260207,4864.64,IL,GTL6352228K,20270124,George,Miller,2901 MAPLE ST,Rockford,55569,,50000,Semi-Annual,Y,6929,Matthew,Brown,matthew.brown3@insurancecorp.com,GEORGEMILLER23@email.com,8007317776,REI,20260228,,20261203,MAIL,F
1Q09OJSY,DAVID YOUNG,WL12S PA,20241204,T,20240928,2229.68,WA,GTL0367952N,20250412,Emily,Thomas,344 ELM ST,Spokane,73483,,25000,Monthly,Y,4242,David,Young,david.young7@insurancecorp.com,EMILYTHOMAS12@email.com,8008691417,Cancelled,20241204,20250508,20250410,MAIL,M
H7TTPLMY,ROBERT CLARK,UL05G CA,20230208,R,20221125,659.64,NC,GTL6004705M,20230907,Chloe,Lewis,6101 OAK ST,Raleigh,45144,,50000,Monthly,Y,1790,Robert,Clark,robert.clark7@insurancecorp.com,CHLOELEWIS93@email.com,8000836901,Credit Card Declined,20230208,20230208,20230720,MAIL,M
A2GT0PMB,DAVID HALL,PUL99 WA,20220316,A,20220211,603.08,IL,GTL3070118L,20230116,Jessica,Young,9133 MAIN ST,Peoria,17481,,50000,Monthly,N,9738,David,Hall,david.hall4@insurancecorp.com,JESSICAYOUNG25@email.com,8003263599,Cancelled,20220316,20220316,20221125,MAIL,F
WJL8MLWD,GRACE MARTINEZ,UL05G CA,20240911,C,20240616,2766.96,FL,GTL7170741V,20241117,George,White,4713 ELM ST,Orlando,11935,,5000,Monthly,Y,2595,Grace,Martinez,grace.martinez6@insurancecorp.com,GEORGEWHITE53@email.com,8004830533,Cancelled,20240911,20241019,20240930,MAIL,F
5Y1QUW4T,MELISSA JOHNSON,WL10R TX,20240313,R,20231217,2951.41,OH,GTL0013649H,20240908,Brian,Thomas,4827 MAPLE ST,Cleveland,17717,,5000,Monthly,N,1527,Melissa,Johnson,melissa.johnson5@insurancecorp.com,BRIANTHOMAS56@email.com,8003864038,Credit Card Declined,20240313,20240313,20240725,DIR,F
B1UCN397,KEVIN THOMPSON,WL12G PA,20260102,R,20251004,3172.41,CA,GTL0012475Z,20260928,Ryan,Smith,6872 MAPLE ST,Los Angeles,53813,20260921,5000,Monthly,N,8442,Kevin,Thompson,kevin.thompson6@insurancecorp.com,RYANSMITH12@email.com,8008539490,,20260102,,20260816,DIR,M
7N5NSBLP,DANIEL ALLEN,PUL99 WA,20240714,C,20240621,2244.17,IL,GTL3041668P,20250125,Chris,Johnson,1463 MAIN ST,Peoria,89763,,10000,Annual,Y,6580,Daniel,Allen,daniel.allen1@insurancecorp.com,CHRISJOHNSON20@email.com,8002005721,NSF,20240714,20241210,20250123,CHECK,F
DBU91XOM,JOHN BROWN,TRM20 NY,20251109,R,20250817,1818.3,CA,GTL5301785D,20260813,Matthew,Thompson,6087 PINE ST,San Francisco,48798,,10000,Monthly,N,1750,John,Brown,john.brown7@insurancecorp.com,MATTHEWTHOMPSON56@email.com,8003021220,,20251109,,20260707,PAC,F
8CQIK3XP,BRIAN ANDERSON,PUL99 WA,20240524,R,20240306,2805.12,WA,GTL6306826J,20250413,David,Wilson,5289 ELM ST,Tacoma,44083,,8000,Semi-Annual,N,3354,Brian,Anderson,brian.anderson7@insurancecorp.com,DAVIDWILSON90@email.com,8005910438,,20240524,,20250302,PAC,F
8PBQPD4X,KEVIN ANDERSON,UL05G CA,20231016,T,20230728,2425.2,WA,GTL3905157C,20240824,Robert,Miller,939 MAIN ST,Tacoma,41075,,5000,Quarterly,Y,2197,Kevin,Anderson,kevin.anderson8@insurancecorp.com,ROBERTMILLER56@email.com,8006097260,Check Returned,20231016,20240218,20240810,PAC,M
